LHS	RHS	support	confidence	lift	count	p_value	FDR
{G_CAST}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_HYOU1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_CHST5}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_HYAL3}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_HSPA1L}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_MIR3163}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_DND1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_PCGF2}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_TBX19}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_LRP2}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_LAGE3}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_GEM}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_MIR7-2}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_TRPV4}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_WDFY3}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_MEMO1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_NSD3}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_ARAP1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_IL15RA}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_MAGI2-AS3}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_ZBTB18}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_EME1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_SEMA4G}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_ARAP1-AS1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_MPEG1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_HOXB5}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_TCIRG1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_SERPINA4}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_CERS3}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_PACRG}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_GAS8}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_LPCAT1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_PCDHG@}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_SDCBP2}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_PRRG4}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_CKLF}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_SGMS1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_OPTN}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_KCNA1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_HSPB6}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_GOLPH3L}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_GEMIN4}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_TFAP2C}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_OR6K2}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_MOGAT1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_NUP205}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_USP4}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_ACP3}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_USP44}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_SGIP1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_RAB11FIP2}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_DAG1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_TRIM72}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_B3GAT2}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_VLDLR}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_FOXN3}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_SCEL}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_BAZ1B}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_PSMC2}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_NUDT6}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_SAV1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_CADPS}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_STRADA}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_MTNR1A}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_ZNF346}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_MIR181A2}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_BCAS1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_BTBD7}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_CHTF18}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_RNU6-392P}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_SSX2B}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_CHSY3}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_DDHD1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_ZIC3}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_HOXA13}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_MDFIC}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_TREX2}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_GTF2I}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_SPAG17}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_ACO2}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_SUMF2}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_FGD5}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_DNAJC3-DT}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_HOXA6}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_MLEC}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_DEPTOR}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_TINF2}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_LMO1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_RNF183}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_PBRM1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_DTX1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_LRRC32}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_IGKV2D-40}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_TSHZ2}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_FGD5-AS1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_MTTP}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_GALNT2}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_FOLR2}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_MYH7B}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_PDE2A}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_XCL1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_MIR4506}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_DLX4}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_DDX28}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_DGKZ}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_TMED2}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_CDC42BPA}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_LINC01554}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_PROKR1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_PLAGL1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_C12orf57}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_RAB3GAP1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_LLGL1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_PARVB}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_CCT5}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_ARHGAP6}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_HNRNPL}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_GPR166P}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_TNS3}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_GCLM}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_GALNT1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_TRIM14}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_SLC39A7}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_PPIG}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_CDC73}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_TNFRSF12A}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_ARHGAP25}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_PPIL1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_PROS1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_MIR378F}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_PLP2}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_ADGRV1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_KHDRBS3}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_LINC01123}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_ADSL}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_CYP11A1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_RUNX1-IT1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_EXOC2}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_FETUB}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_ETV3}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_SAMHD1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_ELAC2}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_CPTP}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_MS}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_GP9}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_TMEM30A}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_HLA-DQA1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_MIR612}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_ERVW-4}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_GABRA4}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_LARP6}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_MIR367}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_COL4A6}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_PURPL}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_PTPRG}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_ZIC1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_KCNJ11}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_MIR4319}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_IRF9}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_MIR1247}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_PIAS2}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_ANGPTL3}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_IREB2}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_GBP2}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_RFC3}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_RPS29}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_CHD1L}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_CD36}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_MRGPRF}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_APMAP}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_FAM98A}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_PTAFR}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_MRPS11}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_HABP2}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_LEMD1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_SCARB1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_USP3}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_IRX3}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_COX5B}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_RGS7}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_RERE}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_OPN3}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_NEK6}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_SIGLEC1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_STAB1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_AK1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_TRPV5}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_ADH1A}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_MIR4524A}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_RIT2}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_MINCR}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_SMPD3}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_ADAM8}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_EID3}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_UBE2D1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_MRPS31}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_CSGALNACT2}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_BCKDHB}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_SLC38A1}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_UBB}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_NDUFA3}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_PSMB3}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_CMTM4}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_HTR3A}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
{G_SFTA1P}	{D_Colorectal Neoplasms}	1.237271568736622e-5	1	1.1738827322769458	2	0.7256882719208639	0.8034826833124887
